trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,hour,day_of_week,month,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_log,duration_sqrt,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,ride_frequency,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate
T00075,R0008,1.94,14.17,31.82,2023-01-04,0,0,2,1,Zone_5,2590,1.31,43.9,Business,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3.4910380856619447,1.0784095813505903,3.7643060449437424,0,Ishaan Ghosh,28,0,Jaipur,2022-10-01,215,23,4.02,Medium,0.22441860465116278,4.1547441860465115,1410,0.10697674418604651
T00076,R0055,11.45,113.56,134.34,2023-11-11,0,0,5,11,Zone_1,4921,2.43,30.9,Residential,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4.90779013080408,2.5217206229107165,10.656453443805777,0,Kavya Singh,32,1,Delhi,2021-11-07,425,12,4.19,High,0.16870588235294118,2.610729411764706,1738,0.02823529411764706
T00077,R0115,5.6,54.45,54.1,2023-11-26,0,0,6,11,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4.009149716158869,1.8870696490323797,7.379024325749306,0,Aarav Ghosh,40,0,Bengaluru,2020-03-01,170,15,4.4,Medium,0.49105882352941177,8.388058823529413,2354,0.08823529411764706
T00078,R0220,9.8,70.64,194.44,2024-06-02,0,0,6,6,Zone_4,4038,2.46,48.2,Business,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5.275253426949485,2.379546134130174,8.404760555780278,0,Meera Ghosh,32,0,Kolkata,2023-04-18,491,63,3.78,High,0.11364562118126273,2.2715478615071283,1211,0.12830957230142567
T00079,R0080,9.88,54.31,143.26,2023-03-23,0,0,3,3,Zone_10,2440,1.54,35.4,Industrial,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4.971617227075527,2.3869262414277967,7.369531871157082,0,Reyansh Kumar,19,0,Mumbai,2021-05-15,34,6,4.6,Low,1.6208823529411764,24.814117647058826,1914,0.17647058823529413
T00080,R0020,2.41,13.57,55.01,2023-08-16,0,0,2,8,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4.025530246221741,1.2267122912954254,3.6837480912787726,0,Diya Das,35,0,Chennai,2019-09-17,274,21,4.03,Medium,0.19653284671532847,2.722846715328467,2520,0.07664233576642336
T00081,R0278,11.95,92.3,279.75,2023-01-06,0,0,4,1,Zone_5,2590,1.31,43.9,Business,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5.637464593618552,2.5610957881455465,9.60728889958036,0,Aarav Reddy,20,0,Mumbai,2021-09-02,382,58,4.27,High,0.25536649214659685,5.527120418848168,1804,0.1518324607329843
T00082,R0264,2.96,24.84,67.86,2023-08-03,0,0,3,8,Zone_9,11037,1.83,56.1,Mixed,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4.232075457910378,1.3762440252663892,4.983974317750845,0,Aadhya Das,27,2,Delhi,2019-02-06,401,54,3.59,High,0.031022443890274313,0.47408977556109727,2743,0.13466334164588528
T00083,R0213,1.47,10.77,19.52,2023-01-22,0,0,6,1,Zone_1,4921,2.43,30.9,Residential,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3.021400020302569,0.9042181506398859,3.281767816284388,0,Kavya Ghosh,29,0,Chennai,2019-06-04,456,26,3.74,High,0.13396929824561402,2.3342105263157893,2625,0.05701754385964912
T00084,R0129,3.59,30.5,29.92,2023-10-16,0,0,0,10,Zone_7,11070,0.64,45.2,Industrial,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3.4314032237192214,1.5238800240724537,5.522680508593631,0,Vivaan Singh,35,1,Hyderabad,2022-10-08,158,10,3.9,Low,0.5688607594936709,9.54620253164557,1403,0.06329113924050633
T00085,R0042,6.27,52.47,156.34,2023-01-22,1,0,6,1,Zone_3,12971,2.11,38.0,Business,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,5.0584090689010965,1.9837562915454279,7.243617880589782,0,Arjun Reddy,18,0,Chennai,2021-05-20,23,4,3.03,Low,2.0069565217391303,32.10782608695652,1909,0.17391304347826086
T00086,R0254,8.55,54.29,70.74,2023-01-20,0,0,4,1,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4.273048472104136,2.256541154492639,7.368174807915458,0,Meera Kumar,18,1,Delhi,2020-03-09,363,70,3.68,High,0.2269146005509642,3.346005509641873,2346,0.1928374655647383
T00087,R0227,4.14,37.02,34.19,2023-04-03,0,0,0,4,Zone_7,11070,0.64,45.2,Industrial,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3.5607619513334936,1.6370530794670737,6.084406298070503,0,Arjun Nair,25,2,Pune,2020-07-11,320,23,4.12,Medium,0.0885,1.58815625,2222,0.071875
T00088,R0145,11.72,88.45,158.4,2023-11-29,0,0,2,11,Zone_3,12971,2.11,38.0,Business,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5.071416766356115,2.543175557911976,9.404786015641186,0,Saanvi Nair,36,0,Jaipur,2022-12-09,222,43,4.3,Medium,0.20873873873873874,2.948918918918919,1341,0.19369369369369369
T00089,R0154,9.26,64.5,184.33,2023-02-15,0,0,2,2,Zone_3,12971,2.11,38.0,Business,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5.222138019809219,2.3282528397426234,8.031189202104505,0,Kavya Patel,18,2,Kolkata,2019-03-25,466,79,4.68,High,0.2974678111587983,4.419570815450644,2696,0.16952789699570817
T00090,R0009,4.53,39.15,79.95,2024-07-12,0,0,4,7,Zone_7,11070,0.64,45.2,Industrial,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4.393831680123644,1.7101878155342434,6.256996084384263,0,Diya Patel,42,0,Ahmedabad,2019-12-15,172,21,4.11,Medium,0.37720930232558136,5.327848837209302,2431,0.12209302325581395
T00091,R0205,12.44,87.74,134.42,2023-02-27,0,0,0,2,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.908381060057499,2.5982353350950036,9.366963221877194,0,Diya Singh,31,2,Surat,2019-05-12,100,14,4.66,Low,0.25549999999999995,2.659,2648,0.14
T00092,R0059,13.81,120.47,115.41,2024-01-22,0,0,0,1,Zone_4,4038,2.46,48.2,Business,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4.75711844226015,2.6953026282797072,10.975882652433926,0,Aarav Sharma,43,1,Delhi,2021-08-02,357,11,3.27,High,0.09803921568627451,1.4979831932773109,1835,0.03081232492997199
T00093,R0119,7.51,47.47,142.75,2024-04-21,0,0,6,4,Zone_4,4038,2.46,48.2,Business,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4.96807567967746,2.1412419425852827,6.8898476035395735,0,Saanvi Iyer,47,1,Hyderabad,2023-05-05,30,1,4.39,Low,0.9743333333333334,13.516666666666667,1194,0.03333333333333333
T00094,R0271,6.93,58.93,105.07,2024-04-18,0,0,3,4,Zone_7,11070,0.64,45.2,Industrial,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.664099253517379,2.0706530356467567,7.676587783644502,0,Saanvi Iyer,22,1,Bengaluru,2022-10-07,58,6,4.37,Low,1.1210344827586207,16.013448275862068,1404,0.10344827586206896
T00095,R0004,0.87,6.04,16.87,2024-04-09,0,0,1,4,Zone_3,12971,2.11,38.0,Business,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2.8831233291713367,0.6259384308664953,2.4576411454889016,0,Aarav Nair,19,2,Kolkata,2019-07-28,464,5,3.19,High,0.08019396551724138,1.4720474137931034,2571,0.010775862068965518
T00096,R0298,5.96,50.55,107.7,2023-02-16,0,0,3,2,Zone_5,2590,1.31,43.9,Business,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4.688591794127164,1.9401794743463283,7.109852319141376,0,Vivaan Singh,35,0,Ahmedabad,2020-03-25,65,11,3.88,Low,0.9721538461538463,15.421692307692307,2330,0.16923076923076924
T00097,R0061,6.54,53.61,149.53,2023-12-24,0,0,6,12,Zone_4,4038,2.46,48.2,Business,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5.014162399872412,2.020222182019865,7.321885003194191,0,Meera Reddy,25,1,Mumbai,2020-08-20,168,25,3.69,Medium,0.20517857142857143,3.5520238095238095,2182,0.1488095238095238
T00098,R0127,9.23,58.17,197.25,2023-09-07,0,0,3,9,Zone_8,4516,1.93,31.0,Business,1.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.289528860514958,2.325324579963535,7.626925986267338,0,Vivaan Kumar,38,1,Chennai,2020-03-17,43,2,4.83,Low,1.6467441860465117,32.56906976744186,2338,0.046511627906976744
T00099,R0290,7.16,64.31,116.82,2023-07-01,0,0,5,7,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4.7691580360935415,2.0992441689760155,8.019351594736323,0,Saanvi Kumar,34,2,Chennai,2020-05-06,169,4,4.28,Medium,0.40366863905325445,6.376745562130178,2288,0.023668639053254437
T00100,R0127,9.22,64.89,200.69,2023-04-02,0,0,6,4,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5.306731865149055,2.3243465847755584,8.055432949258531,0,Vivaan Kumar,38,1,Chennai,2020-03-17,43,2,4.83,Low,1.6467441860465117,32.56906976744186,2338,0.046511627906976744
T00101,R0296,15.67,121.5,379.63,2024-01-11,1,0,3,1,Zone_7,11070,0.64,45.2,Industrial,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,5.94182777466688,2.813610696762703,11.022703842524301,0,Reyansh Patel,37,2,Hyderabad,2021-02-20,390,58,3.97,High,0.20374358974358978,3.349897435897436,1998,0.14871794871794872
T00102,R0088,5.35,53.28,125.86,2023-05-10,0,0,2,5,Zone_5,2590,1.31,43.9,Business,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4.843084116205751,1.8484548129046001,7.299315036357863,0,Diya Iyer,22,2,Jaipur,2019-07-07,438,0,4.78,High,0.1421232876712329,2.0405479452054793,2592,0.0
T00103,R0247,5.55,40.75,125.3,2024-04-15,0,0,0,4,Zone_5,2590,1.31,43.9,Business,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.838660029356445,1.8794650496471605,6.383572667401852,0,Aadhya Das,37,1,Bengaluru,2021-05-11,249,47,4.92,Medium,0.5360642570281124,9.507791164658634,1918,0.18875502008032127
T00104,R0021,1.45,8.94,13.26,2023-06-28,0,0,2,6,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2.65745841498615,0.8960880245566356,2.9899832775452104,0,Diya Ghosh,37,0,Pune,2019-05-08,380,17,3.91,High,0.09136842105263157,1.7853684210526317,2652,0.04473684210526316
T00105,R0210,7.96,45.79,63.84,2024-06-22,0,0,5,6,Zone_5,2590,1.31,43.9,Business,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.171922696867475,2.192770226986839,6.766830868286867,0,Meera Iyer,34,2,Mumbai,2022-01-02,94,5,3.4,Low,0.43127659574468086,5.512659574468086,1682,0.05319148936170213
T00106,R0073,12.88,86.01,193.62,2023-10-13,0,0,4,10,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,5.271048939393843,2.6304489550786583,9.274157643689264,0,Meera Das,41,2,Ahmedabad,2021-06-19,490,30,3.01,High,0.16042857142857142,2.6034693877551023,1879,0.061224489795918366
T00107,R0051,0.76,6.83,9.71,2023-05-22,0,0,0,5,Zone_3,12971,2.11,38.0,Business,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2.3711778844596574,0.5653138090500605,2.613426869074396,0,Aarav Nair,21,1,Kolkata,2020-04-05,213,14,4.02,Medium,0.2778403755868545,5.169107981220657,2319,0.06572769953051644
T00108,R0185,4.67,31.35,52.05,2024-02-03,0,0,5,2,Zone_5,2590,1.31,43.9,Business,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3.971234865059992,1.7351891177396608,5.599107071667768,0,Vivaan Sharma,27,1,Delhi,2021-08-27,201,12,4.05,Medium,0.21756218905472638,3.7018905472636816,1810,0.05970149253731343
T00109,R0162,8.18,49.59,93.5,2024-01-14,0,0,6,1,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4.548599834499697,2.217027204632399,7.042016756583302,0,Meera Patel,30,1,Hyderabad,2023-08-14,394,38,4.28,High,0.13484771573604062,2.3779187817258887,1093,0.09644670050761421
T00110,R0075,12.25,116.83,202.81,2023-06-30,0,0,4,6,Zone_4,4038,2.46,48.2,Business,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5.317188187298288,2.583997552432231,10.808792717042916,0,Diya Reddy,18,0,Mumbai,2021-04-30,108,7,4.83,Low,0.43657407407407406,6.526018518518519,1929,0.06481481481481481
T00111,R0046,9.91,84.04,230.69,2023-03-31,0,0,4,3,Zone_8,4516,1.93,31.0,Business,1.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,5.445400271249282,2.3896797998449792,9.167333309092673,0,Vivaan Singh,31,0,Kolkata,2019-08-16,31,4,3.87,Low,2.581290322580645,41.82,2552,0.12903225806451613
T00112,R0148,9.63,81.74,205.35,2024-07-23,0,0,1,7,Zone_1,4921,2.43,30.9,Residential,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5.329573756198591,2.363680192353857,9.041017641836564,0,Aarav Kumar,44,1,Ahmedabad,2019-09-30,412,34,3.36,High,0.056286407766990294,0.9918203883495146,2507,0.0825242718446602
T00113,R0100,6.88,66.15,85.07,2024-04-29,0,0,0,4,Zone_5,2590,1.31,43.9,Business,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4.455160918661383,2.064327903869788,8.133265027035575,0,Ishaan Gupta,28,1,Delhi,2021-05-24,383,60,3.79,High,0.26488250652741513,4.327650130548303,1905,0.1566579634464752
T00114,R0038,10.41,99.21,165.03,2023-12-29,0,0,4,12,Zone_3,12971,2.11,38.0,Business,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,5.112168494919695,2.4344901638739844,9.960421677820673,0,Aarav Singh,37,2,Kolkata,2023-02-11,68,7,4.07,Low,0.43720588235294117,6.673970588235294,1277,0.10294117647058823
T00115,R0165,13.07,83.36,253.42,2024-07-07,0,0,6,7,Zone_7,11070,0.64,45.2,Industrial,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.538986444728065,2.644044871126298,9.130169768410662,0,Meera Reddy,37,0,Kolkata,2021-12-09,34,5,3.27,Low,1.3738235294117647,22.932352941176468,1706,0.14705882352941177
T00116,R0215,0.54,3.96,5.27,2023-12-09,0,0,5,12,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.8357763546448294,0.43178241642553783,1.98997487421324,0,Saanvi Gupta,26,0,Hyderabad,2020-02-28,438,48,3.24,High,0.04143835616438356,0.8495433789954339,2356,0.1095890410958904
T00117,R0093,11.64,60.74,173.51,2024-08-16,0,0,4,8,Zone_5,2590,1.31,43.9,Business,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.16198204659078,2.5368663887187113,7.793587107359486,0,Diya Patel,33,2,Surat,2019-05-30,119,18,3.77,Low,0.6012605042016808,9.999075630252099,2630,0.15126050420168066
T00118,R0266,7.51,43.35,88.93,2023-05-02,0,0,1,5,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4.499031589926425,2.1412419425852827,6.5840716885526085,0,Diya Reddy,29,2,Chennai,2020-09-25,98,13,3.9,Low,0.7445918367346939,12.729081632653061,2146,0.1326530612244898
T00119,R0108,5.35,31.23,133.14,2023-06-30,1,0,4,6,Zone_7,11070,0.64,45.2,Industrial,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.898884030671591,1.8484548129046001,5.588380803059147,0,Reyansh Gupta,18,1,Pune,2019-05-31,184,32,4.88,Medium,0.23695652173913045,4.754836956521739,2629,0.17391304347826086
T00120,R0175,4.22,29.16,40.82,2024-03-04,0,0,0,3,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3.7333746940004877,1.6524974018945473,5.4,0,Diya Patel,35,1,Chennai,2022-08-18,98,8,3.48,Low,0.7169387755102041,12.928877551020408,1454,0.08163265306122448
T00121,R0236,1.1,6.91,17.89,2023-12-29,0,0,4,12,Zone_5,2590,1.31,43.9,Business,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.9386326815134183,0.7419373447293773,2.6286878856189833,0,Arjun Gupta,28,1,Ahmedabad,2020-08-10,61,1,3.36,Low,0.8198360655737704,12.599016393442623,2192,0.01639344262295082
T00122,R0278,16.49,126.69,379.63,2023-11-14,0,0,1,11,Zone_1,4921,2.43,30.9,Residential,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5.94182777466688,2.8616292890305104,11.255665240224586,0,Aarav Reddy,20,0,Mumbai,2021-09-02,382,58,4.27,High,0.25536649214659685,5.527120418848168,1804,0.1518324607329843
T00123,R0009,4.56,34.92,49.82,2023-10-27,0,0,4,10,Zone_10,2440,1.54,35.4,Industrial,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3.928289977892018,1.715598108262491,5.909314681077663,0,Diya Patel,42,0,Ahmedabad,2019-12-15,172,21,4.11,Medium,0.37720930232558136,5.327848837209302,2431,0.12209302325581395
T00124,R0297,2.58,13.39,49.39,2024-05-25,0,0,5,5,Zone_8,4516,1.93,31.0,Business,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3.9197927426925068,1.275362800412609,3.6592348927063973,0,Saanvi Gupta,47,1,Pune,2023-09-20,396,46,3.87,High,0.059898989898989896,1.0166161616161615,1056,0.11616161616161616
T00125,R0002,5.72,41.44,129.43,2024-03-30,0,0,5,3,Zone_9,11037,1.83,56.1,Mixed,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4.8708366843821915,1.9050881545350582,6.437390775772433,0,Ishaan Nair,39,0,Mumbai,2019-11-23,70,5,4.12,Low,1.0812857142857142,16.794428571428572,2453,0.07142857142857142
T00126,R0287,4.27,31.04,69.77,2023-07-13,0,0,3,7,Zone_1,4921,2.43,30.9,Residential,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4.259435182087693,1.6620303625532709,5.571355310873647,0,Saanvi Singh,18,2,Delhi,2021-12-17,320,34,3.33,Medium,0.12587500000000001,2.3166874999999996,1698,0.10625
T00127,R0098,8.62,43.67,118.52,2024-04-15,0,0,0,4,Zone_8,4516,1.93,31.0,Business,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4.783483721384507,2.263844264677615,6.608328079022711,0,Diya Singh,21,2,Bengaluru,2023-04-29,286,56,3.5,Medium,0.24779720279720283,3.7473776223776225,1200,0.1958041958041958
T00128,R0113,15.58,134.76,327.97,2024-08-23,0,0,4,8,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,5.795966561197395,2.8081971497071487,11.60861748874516,0,Aadhya Singh,26,2,Chennai,2019-03-09,423,26,4.61,High,0.1300709219858156,2.591702127659574,2712,0.061465721040189124
T00129,R0047,5.07,29.05,108.85,2023-03-14,0,0,1,3,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4.699115798830619,1.803358605071407,5.389805191284746,0,Reyansh Iyer,51,0,Bengaluru,2021-10-07,69,3,4.86,Low,0.9018840579710146,16.592318840579708,1769,0.043478260869565216
T00130,R0297,8.77,55.57,193.03,2024-01-21,0,0,6,1,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,5.268012786283181,2.2793164660546914,7.454528824815154,0,Saanvi Gupta,47,1,Pune,2023-09-20,396,46,3.87,High,0.059898989898989896,1.0166161616161615,1056,0.11616161616161616
T00131,R0246,2.26,19.77,54.11,2024-04-15,0,0,0,4,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.009331187895144,1.1817271953786161,4.446346815083142,0,Vivaan Das,29,2,Mumbai,2021-03-31,240,34,4.79,Medium,0.34891666666666665,6.460624999999999,1959,0.14166666666666666
T00132,R0220,15.6,79.16,238.5,2023-01-24,0,0,1,1,Zone_1,4921,2.43,30.9,Residential,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,5.4785534168509695,2.8094026953624978,8.89719056781409,0,Meera Ghosh,32,0,Kolkata,2023-04-18,491,63,3.78,High,0.11364562118126273,2.2715478615071283,1211,0.12830957230142567
